[1788894931544] === ENGINE STARTUP ===
[1788894931544] Attempting WebSocket connection...
[1788894931544] WebSocket connection spawned successfully.
[1788894931544] Initializing Terminal UI...
[1788894931544] Background Reconciliation Task started. Awaiting stream...
[1788894943197] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943247] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943297] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943347] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943397] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943452] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943497] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943547] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943596] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943646] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943697] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943747] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943797] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943847] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943897] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943947] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943997] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894944047] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894944097] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894944147] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894944197] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894944247] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894944297] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894944346] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894944396] Msg #4: Depth received | Bids: 20, Asks: 20, Timestamp ID: 1788894943936
[1788894944397] Reconciler book exists: false
[1788894944397] ui_tx.send status: true, receiver count: 1
